antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,Nj,IS,DOC,BIV
"health, Fedu",famrel,0.2683544303797468,0.7620253164556962,0.220253164556962,0.8207547169811321,1.0770701435466683,0.0157602948245473,1.327648234510327,0.097800580678519,2,1.641509433962264,0.05872940052543596,0.85011941724385
famrel,"health, Fedu",0.7620253164556962,0.2683544303797468,0.220253164556962,0.2890365448504983,1.0770701435466683,0.0157602948245473,1.0290902638116646,0.3006847640009788,27,7.803986710963455,0.020682114470751467,3.9123344127171036
health,"famrel, Fedu",0.5367088607594936,0.3873417721518987,0.220253164556962,0.410377358490566,1.059470958194599,0.012363403300753,1.0390683544303798,0.1211607311098549,18,7.386792452830188,0.023035586338667313,3.704914019584428
Fedu,"health, famrel",0.4962025316455696,0.4329113924050632,0.220253164556962,0.4438775510204082,1.0253311851056213,0.005441435667361,1.0197189641156663,0.0490382949228905,20,8.877551020408163,0.010966158615345,4.444258589511754
"famrel, Fedu",G2,0.3873417721518987,0.6303797468354431,0.2835443037974683,0.7320261437908497,1.1612462923589784,0.0393718955295625,1.3793146032726151,0.2266455135773318,6,4.3921568627450975,0.10164639695540667,2.246901629850252
"famrel, G2",Fedu,0.4860759493670886,0.4962025316455696,0.2835443037974683,0.5833333333333334,1.175595238095238,0.0423521871494953,1.209113924050633,0.2906403940886702,12,6.999999999999999,0.08713080168776377,3.5435654008438813
"Fedu, G2",famrel,0.3493670886075949,0.7620253164556962,0.2835443037974683,0.8115942028985508,1.0650488709133807,0.0173177375420606,1.2630963972736131,0.0938715953307395,8,6.492753623188405,0.04956888644285462,3.27116125481563
famrel,"Fedu, G2",0.7620253164556962,0.3493670886075949,0.2835443037974683,0.372093023255814,1.0650488709133807,0.0173177375420606,1.036193155180497,0.2566489361702134,27,10.046511627906977,0.022725934648219093,5.034618781277598
Fedu,"famrel, G2",0.4962025316455696,0.4860759493670886,0.2835443037974683,0.5714285714285715,1.1755952380952384,0.0423521871494953,1.1991561181434602,0.2964824120603018,20,11.428571428571427,0.08535262206148292,5.756962025316455
G2,"famrel, Fedu",0.6303797468354431,0.3873417721518987,0.2835443037974683,0.4497991967871486,1.1612462923589784,0.0393718955295625,1.1135175090085927,0.3756727005870842,30,13.493975903614455,0.06245742463524989,6.7782166641248525
"famrel, Fedu",G3,0.3873417721518987,0.529113924050633,0.2278481012658227,0.5882352941176471,1.1117365606529692,0.0229001762538054,1.1435804701627486,0.1640495867768592,6,3.5294117647058814,0.05912137006701412,1.7942665673864477
"famrel, G3",Fedu,0.4,0.4962025316455696,0.2278481012658227,0.5696202531645569,1.1479591836734693,0.0293670886075949,1.1705882352941177,0.2148148148148148,11,6.2658227848101244,0.07341772151898729,3.169620253164556
"Fedu, G3",famrel,0.2886075949367088,0.7620253164556962,0.2278481012658227,0.7894736842105263,1.0360202832663057,0.0079218074026598,1.1303797468354433,0.0488730723606169,7,5.526315789473683,0.027448367754830172,2.7768820786142565
famrel,"Fedu, G3",0.7620253164556962,0.2886075949367088,0.2278481012658227,0.2990033222591362,1.0360202832663057,0.0079218074026598,1.0148299238106664,0.1460992907801422,27,8.073089700996675,0.010395727322427384,4.041742714159551
Fedu,"famrel, G3",0.4962025316455696,0.4,0.2278481012658227,0.4591836734693877,1.1479591836734693,0.0293670886075949,1.109433962264151,0.2558347292015633,20,9.183673469387752,0.05918367346938769,4.62142857142857
G3,"famrel, Fedu",0.529113924050633,0.3873417721518987,0.2278481012658227,0.4306220095693779,1.1117365606529692,0.0229001762538054,1.076013190086161,0.2134408602150534,30,12.918660287081334,0.04328023741747922,6.480970262249406
"G1, Fedu",G2,0.220253164556962,0.6303797468354431,0.2177215189873417,0.9885057471264368,1.568111526566034,0.0788783848742188,32.15696202531618,0.4646254907882814,3,2.9655172413793096,0.35812600029099373,1.6618216208351517
"G1, G2",Fedu,0.410126582278481,0.4962025316455696,0.2177215189873417,0.5308641975308641,1.069853867472915,0.0142156705656144,1.073884077281812,0.1106896895897794,11,5.8395061728395055,0.03466166588529451,2.9370839193624
"Fedu, G2",G1,0.3493670886075949,0.4126582278481012,0.2177215189873417,0.6231884057971014,1.510180492575798,0.0735523153340811,1.5587147030185005,0.5192290290471453,8,4.985507246376811,0.21053017794900025,2.5980187121629053
G1,"Fedu, G2",0.4126582278481012,0.3493670886075949,0.2177215189873417,0.5276073619631902,1.5101804925757982,0.0735523153340811,1.3773138254150914,0.5751804330392944,23,12.134969325153373,0.17824027335559534,6.156604799254484
Fedu,"G1, G2",0.4962025316455696,0.410126582278481,0.2177215189873417,0.4387755102040816,1.069853867472915,0.0142156705656144,1.0510471806674335,0.1296014958513497,20,8.77551020408163,0.028648927925600642,4.402079566003615
G2,"G1, Fedu",0.6303797468354431,0.220253164556962,0.2177215189873417,0.3453815261044176,1.568111526566034,0.0788783848742188,1.191147006290285,0.9801688435807582,30,10.361445783132528,0.12512836154745557,5.243287072339991
"G1, Fedu",G3,0.220253164556962,0.529113924050633,0.2151898734177215,0.9770114942528736,1.8465049771764837,0.0986508572344175,20.48354430379749,0.587929717341482,3,2.9310344827586206,0.44789757020224064,1.6894660264804306
"G1, G3",Fedu,0.4050632911392405,0.4962025316455696,0.2151898734177215,0.53125,1.0706313775510206,0.0141964428777439,1.0747679324894517,0.1108886107634544,11,5.843749999999999,0.0350474683544304,2.9393987341772148
"Fedu, G3",G1,0.2886075949367088,0.4126582278481012,0.2151898734177215,0.7456140350877194,1.8068560972984613,0.0960935747476366,2.308860759493672,0.6277161398367177,7,5.219298245614036,0.3329558072396182,2.776127026426827
G1,"Fedu, G3",0.4126582278481012,0.2886075949367088,0.2151898734177215,0.5214723926380369,1.8068560972984613,0.0960935747476366,1.4866277182732883,0.7602941176470589,23,11.993865030674849,0.23286479770132812,6.113364914188089
Fedu,"G1, G3",0.4962025316455696,0.4050632911392405,0.2151898734177215,0.4336734693877551,1.0706313775510206,0.0141964428777439,1.0505188733036834,0.1309488619568431,20,8.673469387755102,0.028610178248514584,4.351039783001808
G3,"G1, Fedu",0.529113924050633,0.220253164556962,0.2151898734177215,0.4066985645933014,1.8465049771764832,0.0986508572344175,1.3142507145773783,0.973561037318153,30,12.200956937799042,0.1864454000363394,6.19370116891769
"Fedu, G2",G3,0.3493670886075949,0.529113924050633,0.2886075949367088,0.8260869565217391,1.5612648221343872,0.1037526037493991,2.7075949367088605,0.5525291828793775,8,6.608695652173912,0.2969730324711062,3.452834342322509
"Fedu, G3",G2,0.2886075949367088,0.6303797468354431,0.2886075949367088,1.0,1.5863453815261044,0.1066752123057202,inf,0.5195729537366548,7,7.000000000000001,0.36962025316455693,3.684810126582279
"G2, G3",Fedu,0.5215189873417722,0.4962025316455696,0.2886075949367088,0.5533980582524272,1.1152664949474935,0.0298285531164877,1.1280682443588332,0.2160029703889353,12,6.640776699029124,0.05719552660685756,3.348986112817991
Fedu,"G2, G3",0.4962025316455696,0.5215189873417722,0.2886075949367088,0.5816326530612245,1.1152664949474935,0.0298285531164877,1.1436863229391787,0.2051485497663757,20,11.632653061224488,0.060113665719452314,5.84638336347197
G2,"Fedu, G3",0.6303797468354431,0.2886075949367088,0.2886075949367088,0.4578313253012048,1.5863453815261044,0.1066752123057202,1.3121237693389591,1.0,30,13.734939759036141,0.169223730364496,6.952081744700319
G3,"Fedu, G2",0.529113924050633,0.3493670886075949,0.2886075949367088,0.5454545454545454,1.5612648221343874,0.1037526037493991,1.4313924050632911,0.7634408602150539,30,16.36363636363636,0.1960874568469505,8.279861910241655
"health, G2",famrel,0.3291139240506329,0.7620253164556962,0.2708860759493671,0.8230769230769232,1.0801175568617432,0.0200929338247076,1.345074298293892,0.1105625110209841,6,4.938461538461539,0.061051606621226995,2.499756572541383
"famrel, G2",health,0.4860759493670886,0.5367088607594936,0.2708860759493671,0.5572916666666667,1.0383500393081764,0.0100048069219676,1.046492926284438,0.0718659361907831,12,6.6875,0.020582805907173096,3.3540414029535865
health,"famrel, G2",0.5367088607594936,0.4860759493670886,0.2708860759493671,0.5047169811320755,1.0383500393081762,0.0100048069219676,1.037637130801688,0.0797201368673715,18,9.084905660377359,0.018641031764986937,4.551773346071173
famrel,"health, G2",0.7620253164556962,0.3291139240506329,0.2708860759493671,0.3554817275747508,1.080117556861743,0.0200929338247076,1.0409108704162862,0.3116921853251149,27,9.598006644518273,0.02636780352411794,4.812187224021196
"health, famrel",G3,0.4329113924050632,0.529113924050633,0.230379746835443,0.5321637426900585,1.0057640113041777,0.0013203012337766,1.006518987341772,0.0101059654631082,3,1.5964912280701755,0.00304981863942555,0.7997705233548005
"health, G3",famrel,0.2860759493670886,0.7620253164556962,0.230379746835443,0.8053097345132743,1.056801811072237,0.0123826309886236,1.2223245109321057,0.0752864157119475,5,4.026548672566371,0.0432844180575781,2.034916545311974
"famrel, G3",health,0.4,0.5367088607594936,0.230379746835443,0.5759493670886076,1.07311320754717,0.0156962025316455,1.0925373134328358,0.1135531135531136,11,6.335443037974682,0.03924050632911391,3.187341772151898
health,"famrel, G3",0.5367088607594936,0.4,0.230379746835443,0.4292452830188679,1.07311320754717,0.0156962025316455,1.0512396694214876,0.1470605896835406,18,7.726415094339621,0.029245283018867863,3.877830188679244
famrel,"health, G3",0.7620253164556962,0.2860759493670886,0.230379746835443,0.3023255813953489,1.056801811072237,0.0123826309886236,1.0232911392405064,0.2258592471358426,27,8.162790697674417,0.016249632028260297,4.089520164851339
G3,"health, famrel",0.529113924050633,0.4329113924050632,0.230379746835443,0.4354066985645933,1.0057640113041777,0.0013203012337766,1.0044196524350997,0.0121706250738508,30,13.062200956937795,0.0024953061595300863,6.5323481315486625
"G1, famrel",G2,0.3189873417721519,0.6303797468354431,0.3164556962025316,0.9920634920634922,1.5737553388155798,0.1153725364524916,46.572151898734994,0.5353457249070632,7,6.944444444444445,0.36168374522804914,3.653064094836247
"G1, G2",famrel,0.410126582278481,0.7620253164556962,0.3164556962025316,0.7716049382716049,1.012571264509249,0.003928857554879,1.0419432090318168,0.0210472103004292,11,8.487654320987653,0.009579621815908768,4.248616971401781
"famrel, G2",G1,0.4860759493670886,0.4126582278481012,0.3164556962025316,0.6510416666666667,1.5776776584867078,0.1158724563371255,1.6831286604949938,0.712472906403941,12,7.8125,0.23838343881856555,4.025441719409283
G1,"famrel, G2",0.4126582278481012,0.4860759493670886,0.3164556962025316,0.7668711656441719,1.5776776584867078,0.1158724563371255,2.204463690872753,0.6234137931034485,23,17.63803680981595,0.2807952162770833,8.959416013046518
famrel,"G1, G2",0.7620253164556962,0.410126582278481,0.3164556962025316,0.4152823920265781,1.012571264509249,0.003928857554879,1.008817606444189,0.0521702127659576,27,11.212624584717608,0.0051558097480970955,5.608890197232852
G2,"G1, famrel",0.6303797468354431,0.3189873417721519,0.3164556962025316,0.5020080321285141,1.57375533881558,0.1153725364524916,1.36751735402205,0.986356164383562,30,15.060240963855419,0.1830206903563622,7.62163082710589
"G1, famrel",G3,0.3189873417721519,0.529113924050633,0.3113924050632911,0.9761904761904764,1.8449532923217131,0.1426117609357474,19.777215189873488,0.6724997733248707,7,6.833333333333333,0.44707655213984343,3.640204942736588
"G1, G3",famrel,0.4050632911392405,0.7620253164556962,0.3113924050632911,0.76875,1.008824750830565,0.0027239224483255,1.0290797126240168,0.0147033385227469,11,8.456249999999999,0.006724683544303889,4.2314873417721515
"famrel, G3",G1,0.4,0.4126582278481012,0.3113924050632911,0.7784810126582278,1.8865030674846623,0.1463291139240506,2.651428571428571,0.7831978319783198,11,8.563291139240503,0.3658227848101266,4.4645569620253145
G1,"famrel, G3",0.4126582278481012,0.4,0.3113924050632911,0.754601226993865,1.8865030674846623,0.1463291139240506,2.445,0.8000770955985421,23,17.355828220858896,0.354601226993865,8.85521472392638
famrel,"G1, G3",0.7620253164556962,0.4050632911392405,0.3113924050632911,0.4086378737541528,1.0088247508305648,0.0027239224483255,1.0060446593656664,0.0367583463068673,27,11.033222591362126,0.0035745826149122806,5.5183985869885195
G3,"G1, famrel",0.529113924050633,0.3189873417721519,0.3113924050632911,0.5885167464114832,1.8449532923217131,0.1426117609357474,1.655019134530468,0.9725937581956464,30,17.65550239234449,0.26952940463933134,8.962515898491912
"famrel, G2",G3,0.4860759493670886,0.529113924050633,0.3924050632911392,0.8072916666666666,1.5257426236044656,0.1352155103348822,2.4435169346561745,0.6704910217702207,12,9.6875,0.2781777426160337,4.982838871308017
"famrel, G3",G2,0.4,0.6303797468354431,0.3924050632911392,0.981012658227848,1.5562248995983934,0.1402531645569619,19.46666666666656,0.5956989247311826,11,10.791139240506329,0.35063291139240493,5.570886075949367
G2,"famrel, G3",0.6303797468354431,0.4,0.3924050632911392,0.6224899598393574,1.5562248995983934,0.1402531645569619,1.5893617021276594,0.96699072028281,30,18.67469879518072,0.22248995983935738,9.44859437751004
G3,"famrel, G2",0.529113924050633,0.4860759493670886,0.3924050632911392,0.7416267942583731,1.5257426236044656,0.1352155103348822,1.989076418190341,0.7317724592438432,30,22.248803827751193,0.2555508448912845,11.252177336321239
"freetime, G2",G3,0.2379746835443038,0.529113924050633,0.2025316455696202,0.851063829787234,1.6084699175404662,0.076615926934786,3.161663652802893,0.4964285714285714,1,0.8510638297872338,0.3219499057366011,0.5865068677619174
"freetime, G3",G2,0.210126582278481,0.6303797468354431,0.2025316455696202,0.963855421686747,1.5290075966516667,0.0700721038295144,10.22616033755274,0.4380208333333332,1,0.9638554216867468,0.3334756748513039,0.6486655482690253
G2,"freetime, G3",0.6303797468354431,0.210126582278481,0.2025316455696202,0.321285140562249,1.5290075966516667,0.0700721038295144,1.163777994157741,0.936044520547945,30,9.638554216867467,0.111158558283768,4.874856387575617
G3,"freetime, G2",0.529113924050633,0.2379746835443038,0.2025316455696202,0.3827751196172248,1.608469917540466,0.076615926934786,1.2345991561181435,0.8033602150537634,30,11.483253588516742,0.14480043607292103,5.814027012294832
"G1, health",G2,0.2227848101265822,0.6303797468354431,0.220253164556962,0.9886363636363636,1.5683187294633076,0.0798141323505848,32.52658227848104,0.4662473323598787,3,2.965909090909092,0.3582566168009206,1.6620828538550063
"G1, G2",health,0.410126582278481,0.5367088607594936,0.220253164556962,0.537037037037037,1.0006114605171208,0.0001345938150937,1.0007088607594936,0.0010359627053425,11,5.9074074074074066,0.000328176277543335,2.953867791842475
"health, G2",G1,0.3291139240506329,0.4126582278481012,0.220253164556962,0.6692307692307693,1.621755545068429,0.0844415958980932,1.775684427435973,0.5714595532422468,6,4.015384615384615,0.2565725413826681,2.1359785783836416
G1,"health, G2",0.4126582278481012,0.3291139240506329,0.220253164556962,0.5337423312883436,1.621755545068429,0.0844415958980932,1.4388740839440377,0.6527447483154976,23,12.276073619631903,0.2046284072377107,6.2403510134348075
health,"G1, G2",0.5367088607594936,0.410126582278481,0.220253164556962,0.410377358490566,1.0006114605171208,0.0001345938150937,1.0004253164556964,0.001319012624835,18,7.386792452830188,0.0002507762120850243,3.6935216145211367
G2,"G1, health",0.6303797468354431,0.2227848101265822,0.220253164556962,0.3493975903614458,1.568318729463308,0.0798141323505848,1.1946085325832163,0.9803967879074162,30,10.481927710843372,0.1266127802348636,5.304270245539118
"G1, health",G3,0.2227848101265822,0.529113924050633,0.2177215189873417,0.9772727272727272,1.8469986950848196,0.0998429738823906,20.71898734177217,0.5900310582531626,3,2.931818181818182,0.4481588032220942,1.689988492520138
"G1, G3",health,0.4050632911392405,0.5367088607594936,0.2177215189873417,0.5375,1.0014740566037736,0.0003204614645088,1.0017105713308243,0.0024740227610094,11,5.912499999999999,0.0007911392405063333,2.9566455696202527
"health, G3",G1,0.2860759493670886,0.4126582278481012,0.2177215189873417,0.7610619469026548,1.844291221021771,0.0996699246915558,2.4581340834505387,0.6412254659409532,5,3.805309734513273,0.34840371905455364,2.0768567267839133
G1,"health, G3",0.4126582278481012,0.2860759493670886,0.2177215189873417,0.5276073619631902,1.844291221021771,0.0996699246915558,1.511293769521618,0.7794206094627104,23,12.134969325153373,0.24153141259610167,6.188250368874737
health,"G1, G3",0.5367088607594936,0.4050632911392405,0.2177215189873417,0.4056603773584906,1.0014740566037736,0.0003204614645088,1.001004621257786,0.0031770237641378,18,7.301886792452828,0.000597086219250087,3.6512419393360394
G3,"G1, health",0.529113924050633,0.2227848101265822,0.2177215189873417,0.4114832535885167,1.8469986950848196,0.0998429738823906,1.3206339405166203,0.9738684671167792,30,12.344497607655498,0.18869844346193448,6.266598025558716
"health, G2",G3,0.3291139240506329,0.529113924050633,0.2810126582278481,0.8538461538461539,1.6137283768862716,0.1068738984137157,3.2218520986009342,0.5668876423593405,6,5.1230769230769235,0.32473222979552097,2.7239045764362224
"health, G3",G2,0.2860759493670886,0.6303797468354431,0.2810126582278481,0.982300884955752,1.5582684721185625,0.1006761736901137,20.883544303797304,0.5018209699060762,5,4.911504424778761,0.3519211381203089,2.631712781449535
"G2, G3",health,0.5215189873417722,0.5367088607594936,0.2810126582278481,0.5388349514563107,1.003961348232277,0.0011087966672007,1.004610259826782,0.0082463415796748,12,6.466019417475729,0.002126090696817018,3.234072754086273
health,"G2, G3",0.5367088607594936,0.5215189873417722,0.2810126582278481,0.5235849056603774,1.0039613482322771,0.0011087966672007,1.0043363830053893,0.0085167134347461,18,9.424528301886793,0.002065918318605253,4.713297110102699
G2,"health, G3",0.6303797468354431,0.2860759493670886,0.2810126582278481,0.4457831325301205,1.558268472118563,0.1006761736901137,1.288167308750688,0.9692706405035172,30,13.373493975903616,0.1597071831630319,6.766600579533324
G3,"health, G2",0.529113924050633,0.3291139240506329,0.2810126582278481,0.5311004784688995,1.6137283768862718,0.1068738984137157,1.4307672436063033,0.8076625012108883,30,15.933014354066986,0.20198655441826663,8.067500454242627
"G1, G2",G3,0.410126582278481,0.529113924050633,0.4050632911392405,0.9876543209876544,1.8666194104790597,0.1880596058323986,38.14177215189856,0.7870708154506436,11,10.864197530864198,0.4585403969370214,5.6613689639006095
"G1, G3",G2,0.4050632911392405,0.6303797468354431,0.4050632911392405,1.0,1.5863453815261044,0.1497195962185546,inf,0.6212765957446806,11,11.0,0.36962025316455693,5.684810126582279
"G2, G3",G1,0.5215189873417722,0.4126582278481012,0.4050632911392405,0.7766990291262136,1.8821847638334623,0.1898541900336484,2.630269675288938,0.979563492063492,12,9.320388349514563,0.3640408012781124,4.842214575396337
G1,"G2, G3",0.4126582278481012,0.5215189873417722,0.4050632911392405,0.98159509202454,1.8821847638334623,0.1898541900336484,25.99746835443037,0.7980064655172414,23,22.576687116564422,0.46007610468276783,11.518381610623594
G2,"G1, G3",0.6303797468354431,0.4050632911392405,0.4050632911392405,0.642570281124498,1.5863453815261044,0.1497195962185546,1.6644858483857206,0.9999999999999998,30,19.277108433734938,0.2375069899852575,9.757307711860097
G3,"G1, G2",0.529113924050633,0.410126582278481,0.4050632911392405,0.7655502392344496,1.8666194104790592,0.1880596058323986,2.515990700077498,0.9859543010752688,30,22.96650717703349,0.35542365695596867,11.660965416994728
"Medu, Fedu, G2",famrel,0.2936708860759494,0.7620253164556962,0.2354430379746835,0.8017241379310345,1.0520964600756102,0.0116583880788335,1.2002201430930106,0.0701044436736425,2,1.6034482758620685,0.03969882147533832,0.8215735486687035
"Medu, Fedu, famrel",G2,0.3240506329113924,0.6303797468354431,0.2354430379746835,0.7265625,1.15257906626506,0.0311680820381348,1.3517540687160938,0.1958439047964237,1,0.7265624999999998,0.09618275316455693,0.41137262658227836
"Medu, famrel, G2",Fedu,0.3113924050632911,0.4962025316455696,0.2354430379746835,0.7560975609756098,1.523768043802887,0.0809293382470758,2.065569620253165,0.4991698292220114,4,3.024390243902439,0.25989502933004016,1.6421426366162395
"famrel, Fedu, G2",Hidden,0.2835443037974683,0.5822784810126582,0.2354430379746835,0.8303571428571428,1.4260481366459623,0.0703412914597019,2.462358427714856,0.4169991261066149,1,0.8303571428571428,0.24807866184448457,0.5392179023508137
"Medu, Fedu","famrel, G2",0.420253164556962,0.4860759493670886,0.2354430379746835,0.5602409638554217,1.15257906626506,0.0311680820381349,1.1686492110282642,0.2283420200028173,6,3.3614457831325297,0.07416501448833307,1.7178053988104314
"Medu, G2","famrel, Fedu",0.3974683544303797,0.3873417721518987,0.2354430379746835,0.5923566878980892,1.5292868739852628,0.0814869411953212,1.5029272151898732,0.5744104093250204,11,6.515923566878981,0.20501491574619046,3.3604692413125856
"Medu, famrel","Fedu, G2",0.4481012658227848,0.3493670886075949,0.2354430379746835,0.5254237288135594,1.5039302382706954,0.0788912033327992,1.370976491862568,0.6071322876590708,10,5.2542372881355925,0.17605664020596445,2.7151469641707786
"Fedu, G2","Medu, famrel",0.3493670886075949,0.4481012658227848,0.2354430379746835,0.673913043478261,1.5039302382706954,0.0788912033327992,1.692489451476794,0.5149993724111963,8,5.391304347826086,0.22581177765547616,2.808558062740781
"famrel, Fedu","Medu, G2",0.3873417721518987,0.3974683544303797,0.2354430379746835,0.6078431372549019,1.5292868739852628,0.0814869411953212,1.5364556962025315,0.5649160223940283,6,3.6470588235294117,0.2103747828245222,1.928716803176967
"famrel, G2","Medu, Fedu",0.4860759493670886,0.420253164556962,0.2354430379746835,0.484375,1.1525790662650603,0.0311680820381349,1.1243574990410432,0.2575877959637693,12,5.812499999999999,0.06412183544303801,2.9383109177215188
Medu,"famrel, Fedu, G2",0.5822784810126582,0.2835443037974683,0.2354430379746835,0.4043478260869565,1.4260481366459627,0.0703412914597019,1.2028088330407467,0.7152166829586185,27,10.917391304347824,0.12080352228948821,5.519097413318656
Fedu,"Medu, famrel, G2",0.4962025316455696,0.3113924050632911,0.2354430379746835,0.4744897959183674,1.523768043802887,0.0809293382470758,1.310360083568883,0.6822823796401362,20,9.489795918367346,0.1630973908550763,4.826446654611211
G2,"Medu, Fedu, famrel",0.6303797468354431,0.3240506329113924,0.2354430379746835,0.3734939759036144,1.15257906626506,0.0311680820381348,1.0789191820837392,0.3581528943879804,30,11.204819277108431,0.04944334299222197,5.627131310050326
famrel,"Medu, Fedu, G2",0.7620253164556962,0.2936708860759494,0.2354430379746835,0.3089700996677741,1.05209646007561,0.0116583880788335,1.0221397273612465,0.2080759551590028,27,8.342192691029899,0.015299213591824734,4.178745952310861
"Medu, Fedu, G2",G3,0.2936708860759494,0.529113924050633,0.250632911392405,0.853448275862069,1.6129764065335752,0.0952475564813331,3.213104988830975,0.5380326563122261,2,1.7068965517241375,0.324334351811436,1.0156154517677867
"Medu, Fedu, G3",G2,0.250632911392405,0.6303797468354431,0.250632911392405,1.0,1.5863453815261044,0.0926390001602307,inf,0.4932432432432431,1,1.0,0.36962025316455693,0.6848101265822785
"Medu, G2, G3",Fedu,0.3367088607594937,0.4962025316455696,0.250632911392405,0.7443609022556391,1.500115083627436,0.0835571222560487,1.9707371556217423,0.5026216362094226,4,2.9774436090225556,0.2481583706100695,1.6128009898163125
"Fedu, G2, G3",Hidden,0.2886075949367088,0.5822784810126582,0.250632911392405,0.868421052631579,1.4914187643020596,0.0825829194039416,3.1746835443037984,0.4631726517847515,3,2.6052631578947367,0.28614257161892076,1.4457028647568286
"Medu, Fedu","G2, G3",0.420253164556962,0.5215189873417722,0.250632911392405,0.5963855421686747,1.1435548017311965,0.031462906585483,1.1854902701681465,0.2165321335627012,6,3.5783132530120474,0.07486655482690252,1.826589903919475
"Medu, G2","Fedu, G3",0.3974683544303797,0.2886075949367088,0.250632911392405,0.6305732484076433,2.1848809922896413,0.1359205255568017,1.925665648188564,0.9000509294626942,11,6.936305732484076,0.3419656534709345,3.639135692977505
"Medu, G3","Fedu, G2",0.3367088607594937,0.3493670886075949,0.250632911392405,0.7443609022556391,2.130598234717228,0.1329979170004807,2.5451228592702906,0.8000231320842008,9,6.699248120300751,0.3949938136480442,3.5471209669743975
"Fedu, G2","Medu, G3",0.3493670886075949,0.3367088607594937,0.250632911392405,0.7173913043478262,2.130598234717228,0.1329979170004807,2.347030185004869,0.8155877844593797,8,5.7391304347826075,0.3806824435883325,3.05990643918547
"Fedu, G3","Medu, G2",0.2886075949367088,0.3974683544303797,0.250632911392405,0.868421052631579,2.1848809922896413,0.1359205255568017,4.579240506329115,0.7623207160573708,7,6.078947368421053,0.4709526982011993,3.2749500333111263
"G2, G3","Medu, Fedu",0.5215189873417722,0.420253164556962,0.250632911392405,0.4805825242718446,1.1435548017311965,0.031462906585483,1.1161481130959423,0.2623590401368179,12,5.766990291262134,0.060329359714882624,2.9136598254885087
Medu,"Fedu, G2, G3",0.5822784810126582,0.2886075949367088,0.250632911392405,0.4304347826086956,1.4914187643020596,0.0825829194039416,1.249009566141656,0.7887970615243344,27,11.621739130434781,0.14182718767198682,5.881783159053384
Fedu,"Medu, G2, G3",0.4962025316455696,0.3367088607594937,0.250632911392405,0.5051020408163266,1.500115083627436,0.0835571222560487,1.3402583844447349,0.6617430587279834,20,10.102040816326529,0.1683931800568329,5.135216998191681
G2,"Medu, Fedu, G3",0.6303797468354431,0.250632911392405,0.250632911392405,0.3975903614457831,1.5863453815261044,0.0926390001602307,1.2439493670886077,1.0,30,11.927710843373491,0.14695745005337807,6.037334146713435
G3,"Medu, Fedu, G2",0.529113924050633,0.2936708860759494,0.250632911392405,0.4736842105263157,1.6129764065335752,0.0952475564813331,1.342025316455696,0.8070489844683392,30,14.210526315789469,0.18001332445036633,7.1952698201199174
"Medu, famrel, G2",G1,0.3113924050632911,0.4126582278481012,0.210126582278481,0.6747967479674797,1.6352436530500276,0.0816279442397052,1.8060759493670888,0.5641389085754787,4,2.699186991869919,0.2621385201193785,1.4806627559946488
"Medu, famrel, G1",G2,0.2126582278481012,0.6303797468354431,0.210126582278481,0.988095238095238,1.5674603174603174,0.0760711424451209,31.048101265822893,0.4598070739549839,3,2.964285714285715,0.35771549125979496,1.6610006027727549
"Medu, G2, G1",famrel,0.2683544303797468,0.7620253164556962,0.210126582278481,0.7830188679245284,1.0275496771767068,0.0056337125460663,1.0967528893780962,0.0366448492933674,3,2.3490566037735845,0.020993551468832194,1.1850250776212083
"G1, famrel, G2",Hidden,0.3164556962025316,0.5822784810126582,0.210126582278481,0.664,1.1403478260869566,0.0258612401858676,1.243218806509946,0.1800535475234271,3,1.992,0.08172151898734181,1.036860759493671
"Medu, famrel","G1, G2",0.4481012658227848,0.410126582278481,0.210126582278481,0.4689265536723164,1.1433703006207714,0.0263483416119211,1.110719095071371,0.2272023875317785,10,4.6892655367231635,0.058799971393835415,2.3740327540584993
"Medu, G2","G1, famrel",0.3974683544303797,0.3189873417721519,0.210126582278481,0.5286624203821656,1.6573147305631384,0.0833392084601826,1.4448511802942183,0.6582464311025615,11,5.815286624203822,0.20967507861001372,3.012480851406918
"Medu, G1","famrel, G2",0.2708860759493671,0.4860759493670886,0.210126582278481,0.7757009345794393,1.5958430685358258,0.0784553757410671,2.2912447257383977,0.5120900267737617,7,5.429906542056075,0.28962498521235075,2.8597657636342126
"famrel, G2","Medu, G1",0.4860759493670886,0.2708860759493671,0.210126582278481,0.4322916666666667,1.5958430685358256,0.0784553757410671,1.2843107653001975,0.7265119591667161,12,5.187499999999999,0.1614055907172996,2.674452795358649
"G1, famrel","Medu, G2",0.3189873417721519,0.3974683544303797,0.210126582278481,0.6587301587301588,1.6573147305631384,0.0833392084601826,1.7655578451574925,0.58238903569669,7,4.611111111111111,0.26126180429977913,2.436186457705445
"G1, G2","Medu, famrel",0.410126582278481,0.4481012658227848,0.210126582278481,0.5123456790123456,1.1433703006207714,0.0263483416119211,1.1317417080596055,0.2125756243859559,11,5.635802469135803,0.06424441318956081,2.850023441162682
Medu,"G1, famrel, G2",0.5822784810126582,0.3164556962025316,0.210126582278481,0.3608695652173913,1.1403478260869566,0.0258612401858676,1.0694910875742702,0.294633077765608,27,9.743478260869564,0.044413869014859664,4.893946064942211
